0		9967_A0
-21		43738709991884388_A0
4		46223
4		43967
4		89693
2		74992
2		72565
2		62888
-22		42661884381392412
4		46948
4		21869
-21		44772809267740959_A1
-22		42718234352311231
2		8649
4		29972
4		79638
-22		43765398918678752
4		57196
-21		43725816500085141_A0
2		19317
-21		39618178497667725_A0
4		78651
-21		41751493048537154_A3
2		22442
-22		43695176203395351
2		83696
-31		3945
-31		83539
4		20896
-31		33956
-31		8339
-21		37476188112837661_A0
2		12533
-31		86735
-22		42709846281181033
-22		42688276955423559
-21		41693626954158382_A0
4		43349
2		31142
-22		41017010691275920
-22		43765656616727492
-22		42195158875269511
0		9928_B1
4		61989
4		56726
0		100449_B3
-31		8713
-22		41030475413741695
-22		41214527647289040
4		51402
-21		70373691980007879_A0
-22		40990231570177691
-21		69617799210760078_A0
-22		42270346572756016
-22		42058935397540235
0		9284_B0
-21		41641417331711701_A0
2		32308
-22		41649938546846055
2		74136
4		56560
2		18491
4		24249
-31		49797
2		59466
2		44590
-31		44800
-31		45380
2		87244
4		29227
-21		42217428280694791_A0
2		43554
2		75486
-21		38549302871589692_A1
-31		39077
4		79685
-31		48238
-21		70343485475011781_A0
0		19496_A0
-21		45858735913962518_A0
4		11697
-31		47499
-31		60214
-31		25543
0		95767_B0
4		7894
2		74789
-21		41157473301712653_A0
4		43884
2		88486
-21		42815412282330984_A0
2		57133
0		68643_A3
4		18651
-21		43268140490049506_A0
2		83940
2		67712
-21		44288478690674205_A0
4		61583
-22		42068418685326520
-22		43374501060169298
4		63651
4		23386
0		18950_B3
-31		40493
-21		40608151279503110_B1
-22		42032701737295086
2		19337
4		1208
-31		74131
2		31104
4		39995
-21		40660236347905276_A1
-21		42705177651709607_A0
2		71220
-21		41223877791080526_A0
2		23171
2		33383
4		34569
4		75981
-21		41632208921822111_A0
2		87312
-21		43698998724264388_A0
-22		42635354368413293
4		55831
0		101057_B0
4		25521
2		67030
-31		25548
4		17616
2		50952
4		16590
2		63670
4		42133
-21		70399951410040089_A0
2		9188
-31		77694
4		76251
4		46628
-21		42287792729913915_A3
4		11945
2		2093
-22		41227704606944816
2		87204
-31		80413
2		12575
2		66489
-31		63622
0		83976_B3
-21		37498461813231056_A0
2		62094
2		35676
-31		18842
4		81737
-31		38779
4		7152
-22		41571173141602197
4		50378
-21		44222787165905719_A0
2		14186
-21		36430011388942292_A1
2		80885
-31		48008
2		30536
4		28566
-22		42177824387261575
2		88173
2		4653
2		56103
-22		41606086930751015
4		13116
-31		50711
-31		61274
2		27119
-31		59307
4		83023
-31		50664
-31		48225
0		5523_B1
4		81412
-21		42719329568969971_A1
2		89256
0		17225_A2
2		75480
2		71505
2		64912
2		1158
